projectId,name,priority,difficulty,status,lastUpdated,dueDate,organisationName,percentMapped,percentValidated,totalArea,country,creation_date,totalContributors,author
15474,Cartographie des zones résidentielles région des plateaux,MEDIUM,EASY,PUBLISHED,2025-02-27 08:48:42.745159,,OSM Togo,100.00,68.57,32.194,['Togo'],2023-09-09 12:37:57.874172,33,KPONDJANYI Kokou
15469,CARTOGRAPHIE DES ZONES RESIDENTIELLES ET DES BATIMENTS DANS LES ENVIRONS DE PAGALA GARE,MEDIUM,MODERATE,PUBLISHED,2023-09-21 16:30:49.505562,,OSM Togo,100.00,51.61,2.788,['Togo'],2023-09-09 11:17:39.217544,2,Kodjo Elom Ezéchiel AMETOVENA
15456,CARTOGRAPHIE DES BATIMENTS DANS LE QUARTIER D'AGUIA ET SES ENVIRONS AU TOGO,MEDIUM,MODERATE,PUBLISHED,2024-02-19 09:53:20.873195,,OSM Togo,100.00,4.11,7.319,['Togo'],2023-09-03 18:29:41.674377,21,Kodjo Elom Ezéchiel AMETOVENA
15452,PROJET COMMUNITY BUILDING: CARTOGRAPHIE DISTANTE DE LA VILLE DE MBOUR,MEDIUM,MODERATE,PUBLISHED,2025-07-15 12:00:04.880465,,OSM Sénégal,32.87,0.00,74.803,['Senegal'],2023-09-02 13:36:28.372191,61,Mohamet Lamine Ndiaye
15449,URCS Entebbe - Mapping to end GBV Zinga & Buyiga Islands,MEDIUM,EASY,PUBLISHED,2025-03-04 23:49:41.164239,2023-09-23 21:00:00,Uganda Red Cross Society,100.00,2.34,53.685,['Uganda'],2023-09-01 20:42:41.889267,141,Samson Ngumenawe
15433,Nyaruruma Cell Umuganda Project,MEDIUM,EASY,PUBLISHED,2024-01-04 16:31:16.939083,,"EcoMappers, OSM Rwanda",100.00,65.98,6.243,['Rwanda'],2023-08-25 23:36:16.781466,35,Kingsley Chika CHUKWU
15431,Risk Reduction for Villages Vulnerable to Territorial-Ethnic Conflicts in Uzbekistan: Mapping on Sokh,MEDIUM,EASY,PUBLISHED,2025-09-08 09:05:23.798766,2024-12-30 19:00:00,OSM Uzbekistan,83.88,68.26,451.915,['Kyrgyzstan'],2023-08-25 10:05:26.232386,297,Jafar
15420,CARTOGRAPHIE DES BATIMENTS DANS LA REGION DES PLATEAUX AU TOGO,MEDIUM,MODERATE,PUBLISHED,2025-06-21 16:20:05.011981,,OSM Togo,99.73,86.33,87.989,['Togo'],2023-08-22 09:24:21.117551,72,Kodjo Elom Ezéchiel AMETOVENA
15410,Chervona Sloboda – Buildings,MEDIUM,MODERATE,PUBLISHED,2025-10-08 14:17:56.452428,,OSM Ukraine,100.00,21.27,20.531,['Ukraine'],2023-08-17 16:11:00.918007,146,andygol
15408,OSM’ing the Ozone Layer: Mapping Trees and Green Spaces,MEDIUM,MODERATE,PUBLISHED,2023-11-02 17:36:21.737970,,OpenMap Development Tanzania,100.00,1.52,30.587,['Tanzania'],2023-08-15 12:45:01.102524,64,Amour Nyalusi
15398,OSMVN- SLSI - WEEKLY MAPPING: BAC TRA MY MAPATHON - EXTRA 02,MEDIUM,MODERATE,PUBLISHED,2023-09-10 08:20:15.520960,,OSM Vietnam,100.00,76.92,6.204,['Vietnam'],2023-08-13 06:46:01.150665,10,Huy Nguyễn
15370,Vyf Rand Informal Settlement ,MEDIUM,EASY,PUBLISHED,2025-08-01 08:03:58.246380,2023-08-29 22:00:00,OSM Namibia,100.00,2.13,1.132,['Namibia'],2023-08-08 16:27:50.993010,29, Royal
15362,"2023-202424 Flood in Gunsan, South Korea, mapping roads and buildings",MEDIUM,MODERATE,PUBLISHED,2025-10-29 13:53:15.362307,,한국 OSM (OSM Korea),94.58,39.51,442.756,['South Korea'],2023-08-06 15:00:38.087638,145,Dongha Hwang
15359,Cartographie de la ville de Fada N'Gourma (Burkina Faso) #OSM_BF #Open_Mapping_Hub-WNA,MEDIUM,MODERATE,PUBLISHED,2025-06-30 15:59:04.137711,,OSM Burkina Faso,20.42,0.00,41.320,['Burkina Faso'],2023-08-05 14:38:47.634471,34,SANA Ibrahim
15313,Digital Data Skills Mapping: IT Dordabis Namibia,MEDIUM,EASY,PUBLISHED,2023-12-28 14:22:38.568123,,Open Mapping Hub ESA,100.00,0.00,2.550,['Namibia'],2023-08-01 10:19:48.409155,19,Jomokela Kennedy
15310,Mapping Building Footprints in the Flood affected Districts within Assam –  Dhemaji District,MEDIUM,MODERATE,PUBLISHED,2025-07-27 06:58:52.590600,2024-02-27 18:30:00,OSM India,46.96,0.11,2636.880,['India'],2023-08-01 09:47:18.990886,168,Pawan Muddu
15279,SUA_Multi competence Challenge Learning Program,MEDIUM,EASY,PUBLISHED,2025-05-02 17:09:38.186225,,OpenMap Development Tanzania,100.00,2.70,6.074,['Tanzania'],2023-07-30 08:54:54.929501,114,Tonny
15274,"Buildings of Bueno Brandão, MG, Brazil",MEDIUM,EASY,PUBLISHED,2025-09-12 07:00:26.845729,,OSM Brasil,100.00,59.82,356.583,['Brazil'],2023-07-28 10:31:49.440342,93,Wille Marcel
15273,Cartographie de Katiena ,MEDIUM,MODERATE,PUBLISHED,2024-10-18 13:22:52.109489,,OSM Mali,100.00,15.96,14.339,['Mali'],2023-07-27 22:49:27.687764,15,Nathalie Sidibe
15272,OSMVN- SLSI - WEEKLY MAPPING: BAC TRA MY MAPATHON - EXTRA,MEDIUM,MODERATE,PUBLISHED,2023-08-13 07:16:39.232386,,OSM Vietnam,100.00,0.00,2.838,['Vietnam'],2023-07-27 18:50:00.824528,7,Huy Nguyễn
15231,"Road mapping of flood affected areas in the tehsils of Gulha in Kaithal Dist of Haryana State, India",MEDIUM,MODERATE,PUBLISHED,2025-06-19 05:59:40.503674,,OSM India,100.00,52.71,385.532,['India'],2023-07-24 16:02:59.036677,141,ark Arjun
15230,Mapping Building Footprints in the Flood affected Districts in Assam:  Sivasagar District,MEDIUM,MODERATE,PUBLISHED,2025-10-11 17:58:27.578425,2024-01-31 18:30:00,OSM India,10.48,0.00,2634.766,['India'],2023-07-24 15:57:28.393958,193,ark Arjun
15228,Mapping Building Footprints in the Flood affected Districts in Assam: Kokrajhar District.,MEDIUM,MODERATE,PUBLISHED,2025-10-19 23:21:26.957877,2024-01-31 18:30:00,OSM India,28.40,5.24,3127.740,['India'],2023-07-24 15:46:44.650627,190,ark Arjun
15223,Mapping Towns Sheltering IDPs' - Chiúre Sede,MEDIUM,EASY,PUBLISHED,2025-07-01 20:52:14.566575,,#MapeandoMeuBairro,100.00,91.91,35.274,['Mozambique'],2023-07-22 07:58:12.936687,58,ivochilaule
15222,Mapping Towns Sheltering IDPs' - Ancuabe,MEDIUM,EASY,PUBLISHED,2023-12-05 20:22:18.317535,,#MapeandoMeuBairro,100.00,12.68,36.494,['Mozambique'],2023-07-22 07:22:04.975995,12,ivochilaule
15221,Mapping Towns Sheltering IDPs' - Mueda,MEDIUM,EASY,PUBLISHED,2024-09-11 09:23:40.495549,,#MapeandoMeuBairro,100.00,40.59,36.729,['Mozambique'],2023-07-21 12:27:19.392226,32,ivochilaule
15189,"Missing Maps: N'Djamena, Chad (4)",MEDIUM,EASY,PUBLISHED,2025-11-02 10:48:01.926307,,Médecins Sans Frontières (MSF) ,61.04,4.01,70.196,['Chad'],2023-07-18 11:17:55.489870,560,Patrik Brigant
15188,"Missing Maps: N'Djamena, Chad (3)",MEDIUM,MODERATE,PUBLISHED,2025-11-02 14:03:03.158684,,Médecins Sans Frontières (MSF) ,64.86,22.94,68.098,['Chad'],2023-07-18 11:15:49.719679,833,Patrik Brigant
15186,"Missing Maps: N'Djamena, Chad (2)",MEDIUM,MODERATE,PUBLISHED,2025-08-15 10:08:34.497752,,Médecins Sans Frontières (MSF) ,100.00,16.27,60.580,['Chad'],2023-07-18 11:12:10.990423,447,Patrik Brigant
15183,"Multan, Southern Punjab, PAKISTAN- Road Mapping ",MEDIUM,MODERATE,PUBLISHED,2025-10-25 11:36:32.407940,,Open Mapping Hub Asia-Pacific,12.56,0.00,4036.055,['Pakistan'],2023-07-17 11:10:29.921390,121,Madaam
15182,"Multan, Southern Punjab, PAKISTAN- Building Mapping ",MEDIUM,EASY,PUBLISHED,2025-10-12 12:02:43.772343,,Open Mapping Hub Asia-Pacific,40.22,0.74,4036.055,['Pakistan'],2023-07-17 10:57:20.530269,1825,Madaam
15181,"Missing Maps: N'Djamena, Chad (1)",MEDIUM,MODERATE,PUBLISHED,2025-09-10 14:54:13.391214,,Médecins Sans Frontières (MSF) ,95.49,22.57,64.074,['Chad'],2023-07-17 10:55:30.167946,437,Patrik Brigant
15128,Mapping Building Footprints in the Flood affected Districts with Assam – Golaghat District,MEDIUM,MODERATE,PUBLISHED,2025-10-14 18:51:08.757890,2024-01-31 18:30:00,OSM India,34.90,8.88,3529.275,['India'],2023-07-10 15:50:05.783747,236,ark Arjun
15127,Mapping Building Footprints in the Flood affected Districts with Assam – Lakhimpur District,MEDIUM,MODERATE,PUBLISHED,2025-10-25 20:38:50.441531,2024-01-31 18:30:00,OSM India,49.82,2.58,3003.591,['India'],2023-07-10 15:33:20.495565,213,ark Arjun
15115,Kinigi Tourism Zone,MEDIUM,MODERATE,PUBLISHED,2025-04-10 12:50:12.744961,,"EcoMappers, OSM Rwanda",100.00,49.58,116.811,['Rwanda'],2023-07-08 11:42:36.890580,29,Kingsley Chika CHUKWU
15026,"OSMVN- SLSI - WEEKLY MAPPING: TRA DUONG, BAC TRA MY MAPATHON",MEDIUM,MODERATE,PUBLISHED,2023-10-20 22:15:56.061694,,OSM Vietnam,100.00,0.00,32.627,['Vietnam'],2023-07-02 07:54:17.020002,10,Huy Nguyễn
14999,Booster_Grant_Project Phase -01_Activity_01,MEDIUM,MODERATE,PUBLISHED,2025-08-28 10:36:06.880265,,OSM Sri Lanka,55.33,0.90,75.895,['Sri Lanka'],2023-06-26 06:11:00.750818,280,Suthakaran
14998,URCS Entebbe - Mapping to end GBV in Kasanje,MEDIUM,EASY,PUBLISHED,2025-08-27 19:49:07.286026,2023-08-23 21:00:00,Uganda Red Cross Society,100.00,12.38,57.400,['Uganda'],2023-06-24 07:10:13.181200,19,Dativah Nuwashaba
14997,"Cartographie de Diré, Région de Tombouctou",MEDIUM,MODERATE,PUBLISHED,2025-02-17 08:05:24.068839,,OSM Mali,97.52,5.76,17.469,['Mali'],2023-06-23 22:53:44.389377,26,Nathalie Sidibe
14987,Sankhuwasabha District Mapping,MEDIUM,EASY,PUBLISHED,2025-10-07 16:46:55.735252,,Kathmandu Living Labs,100.00,14.94,3470.433,['Nepal'],2023-06-21 08:29:39.286390,152,Sushma Ghimire
14983,Booster Grant _Project_01,MEDIUM,MODERATE,PUBLISHED,2025-09-25 11:50:04.204516,,OSM Sri Lanka,94.68,33.71,266.762,['Sri Lanka'],2023-06-19 00:35:06.105886,183,Suthakaran
14964,Cartographie de la commune d'Adjarra,MEDIUM,MODERATE,PUBLISHED,2025-10-13 20:27:50.772037,,OSM Benin,92.37,8.88,49.844,['Benin'],2023-06-12 20:04:18.317903,43,Saliou ABDOU
14952,,MEDIUM,MODERATE,PUBLISHED,2023-11-18 14:33:28.113239,,OSM Côte d'Ivoire,95.67,79.85,264.027,"[""Côte d'Ivoire""]",2023-06-08 23:40:44.057743,65,Racky
14944,,MEDIUM,MODERATE,PUBLISHED,2025-07-03 06:39:20.876093,,OSM Côte d'Ivoire,83.75,0.00,13.038,"[""Côte d'Ivoire""]",2023-06-07 09:53:56.428451,34,Racky
14943,,MEDIUM,MODERATE,PUBLISHED,2024-01-25 17:44:55.822599,,OSM Côte d'Ivoire,100.00,1.32,5.450,"[""Côte d'Ivoire""]",2023-06-06 14:07:30.430641,28,Racky
14940,"Missing Maps: Disaster Risk Reduction - Zahle District, Lebanon - Roads",MEDIUM,EASY,PUBLISHED,2025-08-07 09:35:51.867640,,German Red Cross,100.00,4.91,436.240,['Lebanon'],2023-06-06 07:46:10.382935,123,Isabell Klipper
14938,"Missing Maps: Disaster Risk Reduction - Zahle District, Lebanon - Buildings",MEDIUM,EASY,PUBLISHED,2024-11-24 15:54:19.620730,,German Red Cross,100.00,32.85,251.164,['Lebanon'],2023-06-06 07:11:38.907570,216,Isabell Klipper
14933,Cartographie de la commune de Parakou,MEDIUM,MODERATE,PUBLISHED,2025-07-05 10:31:35.297982,,OSM Benin,55.87,1.40,473.099,['Benin'],2023-06-05 09:59:59.311255,62,Saliou ABDOU
14928,"Cartographie de Somankidy, Région de Kayes",MEDIUM,MODERATE,PUBLISHED,2024-12-05 15:00:20.876425,,OSM Mali,100.00,2.60,19.579,['Mali'],2023-06-03 00:31:46.932677,20,Nathalie Sidibe
14918,"Seeds Water Bodies Mapping - New Delhi, India",MEDIUM,MODERATE,PUBLISHED,2025-10-15 17:47:41.405069,,Open Mapping Hub Asia-Pacific,100.00,98.66,4418.785,['India'],2023-05-31 20:43:08.517159,95,Can Ünen
14863,Kakuma Kalobeyei Community Mapping Project Mission 4,MEDIUM,MODERATE,PUBLISHED,2025-10-20 06:46:12.799391,,Open Mapping Hub ESA,40.80,37.60,3.359,['Kenya'],2023-05-22 11:46:21.334640,20,DUNCAN KEBUT
14847,Projet OMAN: Mapathon pour la Ville de Kaolack,MEDIUM,EASY,PUBLISHED,2025-07-25 07:36:50.485039,,OSM Sénégal,79.67,0.23,27.965,['Senegal'],2023-05-19 09:20:18.319430,450,Mohamet Lamine Ndiaye
14813,"Mapping For Disaster Preparedness in Dili, Timor-Leste #14813",MEDIUM,EASY,PUBLISHED,2025-05-28 00:27:00.496380,2023-10-19 17:00:00,OpenStreetMap Timor-Leste,100.00,3.33,57.346,['East Timor'],2023-05-10 14:38:53.487224,257,Ponciano da Costa de Jesus
14792,Mapeo Médio Solimões,MEDIUM,EASY,PUBLISHED,2025-05-28 06:26:05.542720,2023-12-31 05:00:00,Open Mapping Hub for Latin America and the Caribbean,100.00,28.54,790.652,['Brazil'],2023-05-09 14:30:58.890654,26,Juan Carlos Melo Luna
14783,Mapping Thủ đô: Mapping Hoan Kiem District #OSMVN #Weeklymapping,MEDIUM,EASY,PUBLISHED,2025-08-14 21:53:49.234644,,OSM Vietnam,81.77,1.14,5.179,['Vietnam'],2023-05-07 10:08:51.908900,413,Huy Nguyễn
14771,Elwaya District 2 Borena Zone Drought Mapping ,MEDIUM,EASY,PUBLISHED,2025-03-20 15:08:23.081921,,OSM Ethiopia,100.00,0.26,24.394,['Ethiopia'],2023-05-05 09:34:32.635514,285,Binyam Dele
14770,Miyo District 3 Borena Zone Drought Mapping ,MEDIUM,EASY,PUBLISHED,2025-02-21 20:03:27.365603,,OSM Ethiopia,100.00,0.43,15.753,['Ethiopia'],2023-05-05 09:30:54.530388,164,Binyam Dele
14769,Miyo District 2 Borena Zone Drought Mapping ,MEDIUM,EASY,PUBLISHED,2024-09-01 21:51:03.072798,,OSM Ethiopia,100.00,0.00,32.934,['Ethiopia'],2023-05-05 09:28:58.103982,87,Binyam Dele
14768,Miyo District 1 Borena Zone Drought Mapping ,MEDIUM,EASY,PUBLISHED,2025-02-15 17:40:18.995427,,OSM Ethiopia,100.00,3.30,23.176,['Ethiopia'],2023-05-05 09:21:24.524354,273,Binyam Dele
14766,Elwaya District 1 Borena Zone Drought Mapping ,MEDIUM,EASY,PUBLISHED,2025-06-12 14:24:47.650612,,OSM Ethiopia,99.34,99.34,23.758,['Ethiopia'],2023-05-05 08:59:44.134001,671,Binyam Dele
14737,"Cartographie de Secoro, Region de Ségou",MEDIUM,MODERATE,PUBLISHED,2025-05-18 22:05:08.490968,,OSM Mali,99.46,63.78,3.424,['Mali'],2023-04-28 22:50:26.983607,23,Nathalie Sidibe
14733,Eravur Pattu DS Division ,MEDIUM,MODERATE,PUBLISHED,2025-06-13 08:31:01.536826,,OSM Sri Lanka,39.51,1.56,626.754,['Sri Lanka'],2023-04-28 04:35:05.497567,103,Suthakaran
14710,Woods and wetlands and landuse in Velizhsky District of the Smolensk region,MEDIUM,MODERATE,PUBLISHED,2025-10-28 09:54:35.829481,2023-06-29 21:00:00,OpenStreetMap RU,54.59,16.15,1489.517,['Russia'],2023-04-26 15:39:21.635356,136,Kirill
14426,Mapping Juba city - Sustainable Cities,MEDIUM,MODERATE,PUBLISHED,2025-11-02 15:24:35.782038,,OSM South Sudan,81.56,0.47,337.362,['South Sudan'],2023-03-11 17:56:46.973341,237,Romeo RONALD  LOMORA
14315,"Missing Maps - Earthquake Syria, Recovery Phase, Al-Atarib District (Rural)",MEDIUM,MODERATE,PUBLISHED,2025-06-06 17:19:21.562647,,Missing Maps,100.00,6.16,257.454,['Syria'],2023-02-22 11:26:38.386314,356,Sam Colchester
14174,Mapping green spaces and trees _  Makindye Division,MEDIUM,EASY,PUBLISHED,2025-05-23 19:30:03.933769,,MapUganda,52.71,7.36,55.095,['Uganda'],2023-01-25 08:43:08.880628,226,Awania  Morish
9038,"Heavy Rain/Flood, 2020 Building Mapping. Ashikita Town, Kumamoto, Japan",MEDIUM,EASY,PUBLISHED,2025-03-27 20:53:20.432554,,,100.00,47.52,1.658,['Japan'],2020-07-09 04:23:52.696374,119,Taichi Furuhashi
9023,"Heavy Rain/Flood, 2020 Building Mapping. Kuma-River, Kumamoto, Japan",MEDIUM,EASY,PUBLISHED,2025-06-09 05:30:08.031860,,,100.00,91.94,202.964,['Japan'],2020-07-04 13:27:24.845216,827,Taichi Furuhashi
33765,"Mapping Buildings - San Isidro and Bugao, Catanduanes - DroneDeploy, Help.NGO and CatSu",LOW,EASY,PUBLISHED,2025-10-31 10:28:35.624081,2025-11-14 16:00:00,Help.NGO,100.00,25.00,0.645,['Philippines'],2025-10-30 10:43:29.729947,5,Rosalyn Mateo
33732,"Mapping Buildings - Hiyop, Catanduanes - DroneDeploy, Help.NGO and CatSu",LOW,EASY,PUBLISHED,2025-10-31 21:10:06.834621,2025-11-14 16:00:00,Help.NGO,88.89,0.00,1.008,['Philippines'],2025-10-30 10:17:29.902811,9,Rosalyn Mateo
33435,Assisted Building Import in Nova Colinas MA (read the descriptions and instructions carefully),LOW,MODERATE,PUBLISHED,2025-10-24 16:03:46.433615,2025-06-30 03:00:00,Union of Brazilian Mappers of OSM (UMBRAOSM),0.00,0.00,488.979,['Brazil'],2025-10-24 15:58:43.457818,0,santamariense
33171,"Roads of Cariré, Ceará (CE), Brazil",LOW,MODERATE,PUBLISHED,2025-10-31 20:09:16.532846,,OSM Brasil,16.26,0.00,755.657,['Brazil'],2025-10-20 10:26:28.077815,2,Matheus Gomes
33073,Building Damage Assessment in Magway [Remote],LOW,EASY,PUBLISHED,2025-10-27 08:39:49.992812,,Open Mapping Hub Asia-Pacific,100.00,0.00,0.430,['Myanmar'],2025-10-16 04:04:27.373514,10,Honey Fombuena
32082,Lebanon - Woodland Mapping,LOW,EASY,PUBLISHED,2025-11-02 14:44:54.720885,2026-09-29 21:00:00,OSM Lebanon,98.62,95.39,169.235,['Lebanon'],2025-10-02 10:56:34.100188,48,CivAPI2024
32050,EcoMappers Internship Training - Mapping Gahini Sector,LOW,EASY,PUBLISHED,2025-10-31 04:29:38.133293,,"EcoMappers, OSM Rwanda",100.00,98.99,201.681,['Rwanda'],2025-10-02 10:06:29.567443,31,Kingsley Chika CHUKWU
30828,Morro Cabeça no Tempo / UFPI,LOW,MODERATE,PUBLISHED,2025-10-29 10:43:31.413639,,Union of Brazilian Mappers of OSM (UMBRAOSM),37.59,0.25,26.027,['Brazil'],2025-09-18 17:45:56.129994,28,santamariense
30567,,LOW,MODERATE,PUBLISHED,2025-10-01 15:53:39.410040,2025-10-04 05:00:00,Open Mapping Hub for Latin America and the Caribbean,6.98,0.00,0.150,['Mexico'],2025-09-17 12:47:33.923045,6,Juan Carlos Melo Luna
30566,,LOW,MODERATE,PUBLISHED,2025-10-02 01:05:15.198642,2025-10-04 05:00:00,Open Mapping Hub for Latin America and the Caribbean,63.33,0.00,0.079,['Mexico'],2025-09-17 12:45:40.219228,10,Juan Carlos Melo Luna
30565,,LOW,MODERATE,PUBLISHED,2025-10-09 02:05:03.390515,2025-10-04 05:00:00,Open Mapping Hub for Latin America and the Caribbean,2.08,0.00,0.138,['Mexico'],2025-09-17 12:42:48.729245,2,Juan Carlos Melo Luna
30564,,LOW,MODERATE,PUBLISHED,2025-10-21 21:10:59.938658,2025-10-04 05:00:00,Open Mapping Hub for Latin America and the Caribbean,19.70,0.00,0.838,['Mexico'],2025-09-17 12:37:55.940904,27,Juan Carlos Melo Luna
30499,,LOW,MODERATE,PUBLISHED,2025-09-24 00:31:13.483106,,"Instituto de Ciencias de la Tierra, Biodiversidad y Ambiente (ICBIA)",100.00,100.00,0.628,['Argentina'],2025-09-16 16:04:34.633234,14,Daniel Bellomo
30333,Settlement Areas for Emergency basemaps - Thazi Township - Mandalay Region,LOW,MODERATE,PUBLISHED,2025-11-01 12:47:47.286357,2025-10-18 17:00:00,myOSM,100.00,9.22,2039.007,['Myanmar'],2025-09-16 10:38:50.195409,11,Kyaw Zayar Linn
30300,Myanmar Earthquake 2025 - Taungtha Township Roads Mapping ,LOW,MODERATE,PUBLISHED,2025-11-02 06:08:34.074413,2025-10-18 17:00:00,myOSM,92.09,3.16,1348.785,['Myanmar'],2025-09-16 10:34:33.504780,25,Kyaw Zayar Linn
30069,Aone Field Mapping 2025,LOW,EASY,PUBLISHED,2025-10-26 20:37:50.912318,,Crisis Mappers Japan,14.55,0.00,0.310,['Japan'],2025-09-14 04:57:44.467907,21,Taichi Furuhashi
29244,Assisted Building Import in Crato CE (read the descriptions and instructions carefully),LOW,MODERATE,PUBLISHED,2025-10-22 20:04:15.397868,2025-06-30 03:00:00,Union of Brazilian Mappers of OSM (UMBRAOSM),11.31,0.00,11.327,['Brazil'],2025-09-05 19:59:30.215458,3,santamariense
29211,FCC Technical Training - Allen Town Building Mapping ,LOW,EASY,PUBLISHED,2025-10-20 18:26:38.307732,,Open Mapping Hub for West and Northern Africa,74.67,1.33,1.297,['Sierra Leone'],2025-09-05 11:24:02.599463,57,Akintola Omowonuola
28914,Kenya - Loiyangalani,LOW,EASY,PUBLISHED,2025-10-10 11:05:59.733599,,Map For Future,94.44,33.33,4.901,['Kenya'],2025-09-02 16:49:47.691638,32,Edoardo Baiocchi
28881,Missing Maps: buildings in Indonesia (6),LOW,EASY,PUBLISHED,2025-11-02 10:22:17.073669,,Médecins Sans Frontières (MSF) ,62.07,3.45,19.802,['Indonesia'],2025-09-01 09:50:09.877209,16,Jorieke Vyncke
28353,TRIAL PROJECT - AWACH PARISH ABIM DISTRICT,LOW,EASY,PUBLISHED,2025-10-14 15:44:18.718282,,Optus Academy of Geoinformatics,79.22,0.00,58.940,['Uganda'],2025-08-23 07:42:28.556558,20,Samson Ngumenawe
27726,Myanmar Earthquake 2025 - Singu Township Roads Mapping ,LOW,MODERATE,PUBLISHED,2025-10-31 16:52:19.071145,2025-09-18 17:00:00,myOSM,100.00,99.72,1507.129,['Myanmar'],2025-08-18 06:28:00.052778,12,Kyaw Zayar Linn
27396,test api,LOW,EASY,PUBLISHED,2025-08-14 07:37:08.527699,,Spatial Collective,0.00,0.00,13.206,['Kenya'],2025-08-14 07:34:38.469650,0,Edmund
27066,Settlement Areas for Emergency basemaps - Mahlaing Township - Mandalay Region,LOW,MODERATE,PUBLISHED,2025-10-20 05:32:58.950014,2025-09-12 17:00:00,myOSM,100.00,100.00,1120.536,['Myanmar'],2025-08-12 02:35:44.181849,9,Kyaw Zayar Linn
26901,Assisted Building Import in Crato CE (read the descriptions and instructions carefully),LOW,MODERATE,PUBLISHED,2025-10-30 20:14:36.531460,2025-06-30 03:00:00,Union of Brazilian Mappers of OSM (UMBRAOSM),54.90,0.00,17.972,['Brazil'],2025-08-10 18:58:11.452382,16,santamariense
26868,Buildings and Roads Mapping for Climate Resilience in Ershadnagar Slum,LOW,MODERATE,PUBLISHED,2025-08-25 07:04:53.897218,,Open Mapping Hub Asia-Pacific,60.53,0.00,0.109,['Bangladesh'],2025-08-10 13:09:35.948912,9,Honey Fombuena
26538,Missing Maps: buildings in Indonesia (5),LOW,MODERATE,PUBLISHED,2025-11-02 11:09:11.385465,,Médecins Sans Frontières (MSF) ,90.56,1.20,212.270,['Indonesia'],2025-08-06 07:53:34.469859,326,Jorieke Vyncke
26406,"Mapping training in Japan by Youthmappers, University of Tsukuba",LOW,MODERATE,PUBLISHED,2025-08-23 10:24:28.200024,,OSM Sri Lanka,100.00,15.15,11.340,['Japan'],2025-08-05 04:12:02.079655,9,Suthakaran
26373,Pegasus VI CSOD Christiana and Environs Jamaica,LOW,MODERATE,PUBLISHED,2025-11-02 08:04:45.129608,,Caribbean School of Data (CSOD),21.43,4.29,54.092,['Jamaica'],2025-08-04 17:01:22.432035,19,Christopher Williams
26307,Missing Maps: buildings in Indonesia (4),LOW,EASY,PUBLISHED,2025-10-22 20:20:14.356302,,Médecins Sans Frontières (MSF) ,100.00,100.00,11.065,['Indonesia'],2025-08-04 09:27:34.477272,34,Jorieke Vyncke
26076,"Roads of Acopiara, Ceará (CE), Brazil",LOW,MODERATE,PUBLISHED,2025-10-24 22:49:43.389438,,OSM Brasil,100.00,0.00,2254.277,['Brazil'],2025-07-31 21:05:17.158247,3,Matheus Gomes
25779,"Missing Maps: Roads in Bamyan, Afghanistan (1)",LOW,MODERATE,PUBLISHED,2025-10-23 15:08:53.118669,,Médecins Sans Frontières (MSF) ,50.18,5.54,696.601,['Afghanistan'],2025-07-25 13:05:39.221684,83,bluestarfish
25581,"Pakistan Monsoon Floods 2025 - Map roads, highways, and waterways",LOW,EASY,PUBLISHED,2025-10-16 03:55:55.646428,,Open Mapping Hub Asia-Pacific,100.00,22.90,36.173,['Pakistan'],2025-07-20 04:22:50.878206,83,Madaam
25482,Guyana  East Coast YCEM YEAC ,LOW,EASY,PUBLISHED,2025-10-28 20:32:20.650711,,Caribbean Mapper Community,37.33,0.00,41.965,['Guyana'],2025-07-19 12:03:27.733615,40,Louise Mathurin-Serieux
25449,"Task for Mapathon July 31st- please do not map before- Mapping in (north-central) Benin with A Place for Africa (Benin), Black Academy and mamapa",LOW,EASY,PUBLISHED,2025-10-27 17:57:43.325883,,German Red Cross,20.34,13.98,209.548,['Benin'],2025-07-17 16:50:50.176648,37,Melanie Eckle
25284,NTPPF Road and Pond Mapping,LOW,MODERATE,PUBLISHED,2025-10-14 13:26:34.208422,2025-08-13 17:00:00,OpenStreetMap Laos,72.81,51.32,224.369,['Laos'],2025-07-16 07:27:45.407162,5,Patrick Oswald
25185,Projet d'adressage des routes du Grand Lomé au Togo,LOW,MODERATE,PUBLISHED,2025-07-23 10:56:04.721963,2025-07-26 00:00:00,OSM Togo,68.84,0.00,414.496,['Togo'],2025-07-14 17:07:36.185468,7,AKOUETE Ata Franck
24525,"Saint Lucia PegasusVI Data To Action, Vigie Castries",LOW,EASY,PUBLISHED,2025-10-28 20:48:15.865027,,Caribbean Mapper Community,100.00,15.09,0.903,['Saint Lucia'],2025-06-26 21:55:47.600665,10,Louise Mathurin-Serieux
